LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BRA,EMP,TOT,THND_PER,M,2011-07,22476.56,
BRA,EMP,TOT,THND_PER,M,2011-08,22515.24,
BRA,EMP,TOT,THND_PER,M,2011-09,22483.52,
BRA,EMP,TOT,THND_PER,M,2011-10,22482.29,
BRA,EMP,TOT,THND_PER,M,2011-11,22569.05,
BRA,EMP,TOT,THND_PER,M,2011-12,22503.35,
BRA,EMP,TOT,THND_PER,M,2012-01,22565.56,
BRA,EMP,TOT,THND_PER,M,2012-02,22741.09,
BRA,EMP,TOT,THND_PER,M,2012-03,22778.79,
BRA,EMP,TOT,THND_PER,M,2012-04,22836.5,
BRA,EMP,TOT,THND_PER,M,2012-05,23019.93,
BRA,EMP,TOT,THND_PER,M,2012-06,22881.09,
BRA,EMP,TOT,THND_PER,M,2012-07,22812.44,
BRA,EMP,TOT,THND_PER,M,2012-08,22863.82,
BRA,EMP,TOT,THND_PER,M,2012-09,23008.06,
BRA,EMP,TOT,THND_PER,M,2012-10,23156.88,
BRA,EMP,TOT,THND_PER,M,2012-11,23192.58,
BRA,EMP,TOT,THND_PER,M,2012-12,23196.46,
BRA,EMP,TOT,THND_PER,M,2013-01,23192.61,
BRA,EMP,TOT,THND_PER,M,2013-02,23116.39,
BRA,EMP,TOT,THND_PER,M,2013-03,23071.49,
BRA,EMP,TOT,THND_PER,M,2013-04,23043,
BRA,EMP,TOT,THND_PER,M,2013-05,23063.01,
BRA,EMP,TOT,THND_PER,M,2013-06,23027.29,
BRA,EMP,TOT,THND_PER,M,2013-07,23150.12,
BRA,EMP,TOT,THND_PER,M,2013-08,23134.16,
BRA,EMP,TOT,THND_PER,M,2013-09,23049.35,
BRA,EMP,TOT,THND_PER,M,2013-10,23092.96,
BRA,EMP,TOT,THND_PER,M,2013-11,23039.13,
BRA,EMP,TOT,THND_PER,M,2013-12,23108.88,
BRA,EMP,TOT,THND_PER,M,2014-01,23153.01,
BRA,EMP,TOT,THND_PER,M,2014-02,23121.24,
BRA,EMP,TOT,THND_PER,M,2014-03,23079.95,
BRA,EMP,TOT,THND_PER,M,2014-04,23073.17,
BRA,EMP,TOT,THND_PER,M,2014-05,22996.61,
BRA,EMP,TOT,THND_PER,M,2014-06,23095.38,
BRA,EMP,TOT,THND_PER,M,2014-07,22972.74,
BRA,EMP,TOT,THND_PER,M,2014-08,23046.67,
BRA,EMP,TOT,THND_PER,M,2014-09,22976.02,
BRA,EMP,TOT,THND_PER,M,2014-10,23110.09,
BRA,EMP,TOT,THND_PER,M,2014-11,23141.12,
BRA,EMP,TOT,THND_PER,M,2014-12,23015.76,
BRA,EMP,TOT,THND_PER,M,2015-01,23044.75,
BRA,EMP,TOT,THND_PER,M,2015-02,22926.2,
BRA,EMP,TOT,THND_PER,M,2015-03,22882.38,
BRA,EMP,TOT,THND_PER,M,2015-04,22897.77,
BRA,EMP,TOT,THND_PER,M,2015-05,22839.93,
BRA,EMP,TOT,THND_PER,M,2015-06,22790.5,
BRA,EMP,TOT,THND_PER,M,2015-07,22768.2,
BRA,EMP,TOT,THND_PER,M,2015-08,22637.04,
BRA,EMP,TOT,THND_PER,M,2015-09,22568.06,
BRA,EMP,TOT,THND_PER,M,2015-10,22323.08,
BRA,EMP,TOT,THND_PER,M,2015-11,22313.37,
CHL,EMP,MEN,THND_PER,M,1986-01,2627.047,
CHL,EMP,MEN,THND_PER,M,1986-02,2644.048,
CHL,EMP,MEN,THND_PER,M,1986-03,2663.768,
CHL,EMP,MEN,THND_PER,M,1986-04,2672.93,
CHL,EMP,MEN,THND_PER,M,1986-05,2682.531,
CHL,EMP,MEN,THND_PER,M,1986-06,2699.239,
CHL,EMP,MEN,THND_PER,M,1986-07,2713.687,
CHL,EMP,MEN,THND_PER,M,1986-08,2722.462,
CHL,EMP,MEN,THND_PER,M,1986-09,2725.328,
CHL,EMP,MEN,THND_PER,M,1986-10,2726.107,
CHL,EMP,MEN,THND_PER,M,1986-11,2736.13,
CHL,EMP,MEN,THND_PER,M,1986-12,2748.43,
CHL,EMP,MEN,THND_PER,M,1987-01,2754.902,
CHL,EMP,MEN,THND_PER,M,1987-02,2761.415,
CHL,EMP,MEN,THND_PER,M,1987-03,2768.775,
CHL,EMP,MEN,THND_PER,M,1987-04,2782.061,
CHL,EMP,MEN,THND_PER,M,1987-05,2791.646,
CHL,EMP,MEN,THND_PER,M,1987-06,2786.223,
CHL,EMP,MEN,THND_PER,M,1987-07,2781.331,
CHL,EMP,MEN,THND_PER,M,1987-08,2785.649,
CHL,EMP,MEN,THND_PER,M,1987-09,2803.949,
CHL,EMP,MEN,THND_PER,M,1987-10,2830.634,
CHL,EMP,MEN,THND_PER,M,1987-11,2843.22,
CHL,EMP,MEN,THND_PER,M,1987-12,2849.625,
CHL,EMP,MEN,THND_PER,M,1988-01,2854.683,
CHL,EMP,MEN,THND_PER,M,1988-02,2865.831,
CHL,EMP,MEN,THND_PER,M,1988-03,2884.213,
CHL,EMP,MEN,THND_PER,M,1988-04,2906.607,
CHL,EMP,MEN,THND_PER,M,1988-05,2931.573,
CHL,EMP,MEN,THND_PER,M,1988-06,2954.23,
CHL,EMP,MEN,THND_PER,M,1988-07,2969.451,
CHL,EMP,MEN,THND_PER,M,1988-08,2980.476,
CHL,EMP,MEN,THND_PER,M,1988-09,2994.77,
CHL,EMP,MEN,THND_PER,M,1988-10,3005.162,
CHL,EMP,MEN,THND_PER,M,1988-11,3012.287,
CHL,EMP,MEN,THND_PER,M,1988-12,3027.495,
CHL,EMP,MEN,THND_PER,M,1989-01,3045.238,
CHL,EMP,MEN,THND_PER,M,1989-02,3059.963,
CHL,EMP,MEN,THND_PER,M,1989-03,3072.999,
CHL,EMP,MEN,THND_PER,M,1989-04,3078.005,
CHL,EMP,MEN,THND_PER,M,1989-05,3085.071,
CHL,EMP,MEN,THND_PER,M,1989-06,3097.553,
CHL,EMP,MEN,THND_PER,M,1989-07,3108.638,
CHL,EMP,MEN,THND_PER,M,1989-08,3116.064,
CHL,EMP,MEN,THND_PER,M,1989-09,3116.985,
CHL,EMP,MEN,THND_PER,M,1989-10,3120.872,
CHL,EMP,MEN,THND_PER,M,1989-11,3127.831,
CHL,EMP,MEN,THND_PER,M,1989-12,3142.706,
CHL,EMP,MEN,THND_PER,M,1990-01,3151.226,
CHL,EMP,MEN,THND_PER,M,1990-02,3145.729,
CHL,EMP,MEN,THND_PER,M,1990-03,3132.419,
CHL,EMP,MEN,THND_PER,M,1990-04,3126.571,
CHL,EMP,MEN,THND_PER,M,1990-05,3132.255,
CHL,EMP,MEN,THND_PER,M,1990-06,3134.051,
CHL,EMP,MEN,THND_PER,M,1990-07,3135.028,
CHL,EMP,MEN,THND_PER,M,1990-08,3140.262,
CHL,EMP,MEN,THND_PER,M,1990-09,3135.535,
CHL,EMP,MEN,THND_PER,M,1990-10,3133.927,
CHL,EMP,MEN,THND_PER,M,1990-11,3145.729,
CHL,EMP,MEN,THND_PER,M,1990-12,3159.735,
CHL,EMP,MEN,THND_PER,M,1991-01,3172.782,
CHL,EMP,MEN,THND_PER,M,1991-02,3184.645,
CHL,EMP,MEN,THND_PER,M,1991-03,3189.371,
CHL,EMP,MEN,THND_PER,M,1991-04,3183.435,
CHL,EMP,MEN,THND_PER,M,1991-05,3177.179,
CHL,EMP,MEN,THND_PER,M,1991-06,3179.957,
CHL,EMP,MEN,THND_PER,M,1991-07,3192.613,
CHL,EMP,MEN,THND_PER,M,1991-08,3201.441,
CHL,EMP,MEN,THND_PER,M,1991-09,3208.831,
CHL,EMP,MEN,THND_PER,M,1991-10,3220.406,
CHL,EMP,MEN,THND_PER,M,1991-11,3235.556,
CHL,EMP,MEN,THND_PER,M,1991-12,3250.302,
CHL,EMP,MEN,THND_PER,M,1992-01,3257.566,
CHL,EMP,MEN,THND_PER,M,1992-02,3263.535,
CHL,EMP,MEN,THND_PER,M,1992-03,3278.189,
CHL,EMP,MEN,THND_PER,M,1992-04,3294.038,
CHL,EMP,MEN,THND_PER,M,1992-05,3300.618,
CHL,EMP,MEN,THND_PER,M,1992-06,3305.005,
CHL,EMP,MEN,THND_PER,M,1992-07,3316.34,
CHL,EMP,MEN,THND_PER,M,1992-08,3327.739,
CHL,EMP,MEN,THND_PER,M,1992-09,3338.387,
CHL,EMP,MEN,THND_PER,M,1992-10,3341.822,
CHL,EMP,MEN,THND_PER,M,1992-11,3350.665,
CHL,EMP,MEN,THND_PER,M,1992-12,3366.944,
CHL,EMP,MEN,THND_PER,M,1993-01,3386.845,
CHL,EMP,MEN,THND_PER,M,1993-02,3400.364,
CHL,EMP,MEN,THND_PER,M,1993-03,3410.73,
CHL,EMP,MEN,THND_PER,M,1993-04,3425.68,
CHL,EMP,MEN,THND_PER,M,1993-05,3445.908,
CHL,EMP,MEN,THND_PER,M,1993-06,3464.052,
CHL,EMP,MEN,THND_PER,M,1993-07,3480.95,
CHL,EMP,MEN,THND_PER,M,1993-08,3492.545,
CHL,EMP,MEN,THND_PER,M,1993-09,3497.038,
CHL,EMP,MEN,THND_PER,M,1993-10,3490.035,
CHL,EMP,MEN,THND_PER,M,1993-11,3485.14,
CHL,EMP,MEN,THND_PER,M,1993-12,3492.433,
CHL,EMP,MEN,THND_PER,M,1994-01,3504.004,
CHL,EMP,MEN,THND_PER,M,1994-02,3507.613,
CHL,EMP,MEN,THND_PER,M,1994-03,3494.139,
CHL,EMP,MEN,THND_PER,M,1994-04,3484.695,
CHL,EMP,MEN,THND_PER,M,1994-05,3477.278,
CHL,EMP,MEN,THND_PER,M,1994-06,3476.389,
CHL,EMP,MEN,THND_PER,M,1994-07,3472.972,
CHL,EMP,MEN,THND_PER,M,1994-08,3467.247,
CHL,EMP,MEN,THND_PER,M,1994-09,3471.027,
CHL,EMP,MEN,THND_PER,M,1994-10,3473.119,
CHL,EMP,MEN,THND_PER,M,1994-11,3480.319,
CHL,EMP,MEN,THND_PER,M,1994-12,3490.768,
CHL,EMP,MEN,THND_PER,M,1995-01,3508.233,
CHL,EMP,MEN,THND_PER,M,1995-02,3516.713,
CHL,EMP,MEN,THND_PER,M,1995-03,3519.496,
CHL,EMP,MEN,THND_PER,M,1995-04,3511.359,
CHL,EMP,MEN,THND_PER,M,1995-05,3506.824,
CHL,EMP,MEN,THND_PER,M,1995-06,3511.275,
CHL,EMP,MEN,THND_PER,M,1995-07,3521.309,
CHL,EMP,MEN,THND_PER,M,1995-08,3532.942,
CHL,EMP,MEN,THND_PER,M,1995-09,3536.671,
CHL,EMP,MEN,THND_PER,M,1995-10,3537.485,
CHL,EMP,MEN,THND_PER,M,1995-11,3527.717,
CHL,EMP,MEN,THND_PER,M,1995-12,3522.509,
CHL,EMP,MEN,THND_PER,M,1996-01,3526.336,
CHL,EMP,MEN,THND_PER,M,1996-02,3528.574,
CHL,EMP,MEN,THND_PER,M,1996-03,3531.281,
CHL,EMP,MEN,THND_PER,M,1996-04,3551.663,
CHL,EMP,MEN,THND_PER,M,1996-05,3563.243,
CHL,EMP,MEN,THND_PER,M,1996-06,3551.034,
CHL,EMP,MEN,THND_PER,M,1996-07,3535.929,
CHL,EMP,MEN,THND_PER,M,1996-08,3538.062,
CHL,EMP,MEN,THND_PER,M,1996-09,3553.682,
CHL,EMP,MEN,THND_PER,M,1996-10,3568.959,
CHL,EMP,MEN,THND_PER,M,1996-11,3577.116,
CHL,EMP,MEN,THND_PER,M,1996-12,3570.641,
CHL,EMP,MEN,THND_PER,M,1997-01,3570.526,
CHL,EMP,MEN,THND_PER,M,1997-02,3573.755,
CHL,EMP,MEN,THND_PER,M,1997-03,3579.916,
CHL,EMP,MEN,THND_PER,M,1997-04,3579.595,
CHL,EMP,MEN,THND_PER,M,1997-05,3574.709,
CHL,EMP,MEN,THND_PER,M,1997-06,3588.029,
CHL,EMP,MEN,THND_PER,M,1997-07,3602.564,
CHL,EMP,MEN,THND_PER,M,1997-08,3602.205,
CHL,EMP,MEN,THND_PER,M,1997-09,3592.722,
CHL,EMP,MEN,THND_PER,M,1997-10,3589.712,
CHL,EMP,MEN,THND_PER,M,1997-11,3601.816,
CHL,EMP,MEN,THND_PER,M,1997-12,3614.317,
CHL,EMP,MEN,THND_PER,M,1998-01,3621.536,
CHL,EMP,MEN,THND_PER,M,1998-02,3630.919,
CHL,EMP,MEN,THND_PER,M,1998-03,3637.881,
CHL,EMP,MEN,THND_PER,M,1998-04,3643.774,
CHL,EMP,MEN,THND_PER,M,1998-05,3655.51,
CHL,EMP,MEN,THND_PER,M,1998-06,3662.491,
CHL,EMP,MEN,THND_PER,M,1998-07,3671.209,
CHL,EMP,MEN,THND_PER,M,1998-08,3670.549,
CHL,EMP,MEN,THND_PER,M,1998-09,3651.45,
CHL,EMP,MEN,THND_PER,M,1998-10,3630.05,
CHL,EMP,MEN,THND_PER,M,1998-11,3614.364,
CHL,EMP,MEN,THND_PER,M,1998-12,3596.655,
CHL,EMP,MEN,THND_PER,M,1999-01,3577.762,
CHL,EMP,MEN,THND_PER,M,1999-02,3570.442,
CHL,EMP,MEN,THND_PER,M,1999-03,3568.848,
CHL,EMP,MEN,THND_PER,M,1999-04,3550.974,
CHL,EMP,MEN,THND_PER,M,1999-05,3535.227,
CHL,EMP,MEN,THND_PER,M,1999-06,3537.483,
CHL,EMP,MEN,THND_PER,M,1999-07,3532.742,
CHL,EMP,MEN,THND_PER,M,1999-08,3534.365,
CHL,EMP,MEN,THND_PER,M,1999-09,3557.861,
CHL,EMP,MEN,THND_PER,M,1999-10,3598.4,
CHL,EMP,MEN,THND_PER,M,1999-11,3620.441,
CHL,EMP,MEN,THND_PER,M,1999-12,3622.92,
CHL,EMP,MEN,THND_PER,M,2000-01,3625.04,
CHL,EMP,MEN,THND_PER,M,2000-02,3628.771,
CHL,EMP,MEN,THND_PER,M,2000-03,3632.116,
CHL,EMP,MEN,THND_PER,M,2000-04,3644.97,
CHL,EMP,MEN,THND_PER,M,2000-05,3632.912,
CHL,EMP,MEN,THND_PER,M,2000-06,3606.412,
CHL,EMP,MEN,THND_PER,M,2000-07,3592.785,
CHL,EMP,MEN,THND_PER,M,2000-08,3594.887,
CHL,EMP,MEN,THND_PER,M,2000-09,3623.308,
CHL,EMP,MEN,THND_PER,M,2000-10,3617.107,
CHL,EMP,MEN,THND_PER,M,2000-11,3634.197,
CHL,EMP,MEN,THND_PER,M,2000-12,3634.617,
CHL,EMP,MEN,THND_PER,M,2001-01,3621.376,
CHL,EMP,MEN,THND_PER,M,2001-02,3610.735,
CHL,EMP,MEN,THND_PER,M,2001-03,3610.113,
CHL,EMP,MEN,THND_PER,M,2001-04,3623.502,
CHL,EMP,MEN,THND_PER,M,2001-05,3651.539,
CHL,EMP,MEN,THND_PER,M,2001-06,3676.552,
CHL,EMP,MEN,THND_PER,M,2001-07,3688.45,
CHL,EMP,MEN,THND_PER,M,2001-08,3686.838,
CHL,EMP,MEN,THND_PER,M,2001-09,3699.101,
CHL,EMP,MEN,THND_PER,M,2001-10,3717.002,
CHL,EMP,MEN,THND_PER,M,2001-11,3722.972,
CHL,EMP,MEN,THND_PER,M,2001-12,3720.026,
CHL,EMP,MEN,THND_PER,M,2002-01,3709.092,
CHL,EMP,MEN,THND_PER,M,2002-02,3703.182,
CHL,EMP,MEN,THND_PER,M,2002-03,3710.235,
CHL,EMP,MEN,THND_PER,M,2002-04,3718.814,
CHL,EMP,MEN,THND_PER,M,2002-05,3721.495,
CHL,EMP,MEN,THND_PER,M,2002-06,3720.826,
CHL,EMP,MEN,THND_PER,M,2002-07,3715.866,
CHL,EMP,MEN,THND_PER,M,2002-08,3719.214,
CHL,EMP,MEN,THND_PER,M,2002-09,3732.063,
CHL,EMP,MEN,THND_PER,M,2002-10,3756.175,
CHL,EMP,MEN,THND_PER,M,2002-11,3776.743,
CHL,EMP,MEN,THND_PER,M,2002-12,3778.314,
CHL,EMP,MEN,THND_PER,M,2003-01,3785.481,
CHL,EMP,MEN,THND_PER,M,2003-02,3798.131,
CHL,EMP,MEN,THND_PER,M,2003-03,3810.333,
CHL,EMP,MEN,THND_PER,M,2003-04,3827.077,
CHL,EMP,MEN,THND_PER,M,2003-05,3838.594,
CHL,EMP,MEN,THND_PER,M,2003-06,3839.614,
CHL,EMP,MEN,THND_PER,M,2003-07,3830.659,
CHL,EMP,MEN,THND_PER,M,2003-08,3822.935,
CHL,EMP,MEN,THND_PER,M,2003-09,3829.488,
CHL,EMP,MEN,THND_PER,M,2003-10,3850.383,
CHL,EMP,MEN,THND_PER,M,2003-11,3857.596,
CHL,EMP,MEN,THND_PER,M,2003-12,3848.966,
CHL,EMP,MEN,THND_PER,M,2004-01,3844.844,
CHL,EMP,MEN,THND_PER,M,2004-02,3842.948,
CHL,EMP,MEN,THND_PER,M,2004-03,3839.501,
CHL,EMP,MEN,THND_PER,M,2004-04,3834.986,
CHL,EMP,MEN,THND_PER,M,2004-05,3841.407,
CHL,EMP,MEN,THND_PER,M,2004-06,3846.749,
CHL,EMP,MEN,THND_PER,M,2004-07,3858.508,
CHL,EMP,MEN,THND_PER,M,2004-08,3873.168,
CHL,EMP,MEN,THND_PER,M,2004-09,3897.38,
CHL,EMP,MEN,THND_PER,M,2004-10,3927.212,
CHL,EMP,MEN,THND_PER,M,2004-11,3958.11,
CHL,EMP,MEN,THND_PER,M,2004-12,3965.126,
CHL,EMP,MEN,THND_PER,M,2005-01,3952.722,
CHL,EMP,MEN,THND_PER,M,2005-02,3950.13,
CHL,EMP,MEN,THND_PER,M,2005-03,3955.98,
CHL,EMP,MEN,THND_PER,M,2005-04,3970.033,
CHL,EMP,MEN,THND_PER,M,2005-05,3977.051,
CHL,EMP,MEN,THND_PER,M,2005-06,3989.133,
CHL,EMP,MEN,THND_PER,M,2005-07,3999.682,
CHL,EMP,MEN,THND_PER,M,2005-08,4007.501,
CHL,EMP,MEN,THND_PER,M,2005-09,4015.563,
CHL,EMP,MEN,THND_PER,M,2005-10,4010.45,
CHL,EMP,MEN,THND_PER,M,2005-11,4005.288,
CHL,EMP,MEN,THND_PER,M,2005-12,4012.359,
CHL,EMP,MEN,THND_PER,M,2006-01,4030.449,
CHL,EMP,MEN,THND_PER,M,2006-02,4042.64,
CHL,EMP,MEN,THND_PER,M,2006-03,4040.805,
CHL,EMP,MEN,THND_PER,M,2006-04,4041.314,
CHL,EMP,MEN,THND_PER,M,2006-05,4039.089,
CHL,EMP,MEN,THND_PER,M,2006-06,4045.296,
CHL,EMP,MEN,THND_PER,M,2006-07,4059.154,
CHL,EMP,MEN,THND_PER,M,2006-08,4084.056,
CHL,EMP,MEN,THND_PER,M,2006-09,4108.629,
CHL,EMP,MEN,THND_PER,M,2006-10,4112.881,
CHL,EMP,MEN,THND_PER,M,2006-11,4101.89,
CHL,EMP,MEN,THND_PER,M,2006-12,4097.742,
CHL,EMP,MEN,THND_PER,M,2007-01,4111.647,
CHL,EMP,MEN,THND_PER,M,2007-02,4132.43,
CHL,EMP,MEN,THND_PER,M,2007-03,4146.055,
CHL,EMP,MEN,THND_PER,M,2007-04,4151.95,
CHL,EMP,MEN,THND_PER,M,2007-05,4153.395,
CHL,EMP,MEN,THND_PER,M,2007-06,4148.901,
CHL,EMP,MEN,THND_PER,M,2007-07,4143.749,
CHL,EMP,MEN,THND_PER,M,2007-08,4140.719,
CHL,EMP,MEN,THND_PER,M,2007-09,4139.939,
CHL,EMP,MEN,THND_PER,M,2007-10,4145.7,
CHL,EMP,MEN,THND_PER,M,2007-11,4162.169,
CHL,EMP,MEN,THND_PER,M,2007-12,4185.617,
CHL,EMP,MEN,THND_PER,M,2008-01,4201.415,
CHL,EMP,MEN,THND_PER,M,2008-02,4205.618,
CHL,EMP,MEN,THND_PER,M,2008-03,4203.696,
CHL,EMP,MEN,THND_PER,M,2008-04,4201.698,
CHL,EMP,MEN,THND_PER,M,2008-05,4215.387,
CHL,EMP,MEN,THND_PER,M,2008-06,4237.605,
CHL,EMP,MEN,THND_PER,M,2008-07,4246.811,
CHL,EMP,MEN,THND_PER,M,2008-08,4248.372,
CHL,EMP,MEN,THND_PER,M,2008-09,4252.471,
CHL,EMP,MEN,THND_PER,M,2008-10,4243.918,
CHL,EMP,MEN,THND_PER,M,2008-11,4212.79,
CHL,EMP,MEN,THND_PER,M,2008-12,4177.434,
CHL,EMP,MEN,THND_PER,M,2009-01,4159.292,
CHL,EMP,MEN,THND_PER,M,2009-02,4148.541,
CHL,EMP,MEN,THND_PER,M,2009-03,4132.588,
CHL,EMP,MEN,THND_PER,M,2009-04,4119.658,
CHL,EMP,MEN,THND_PER,M,2009-05,4118.432,
CHL,EMP,MEN,THND_PER,M,2009-06,4124.788,
CHL,EMP,MEN,THND_PER,M,2009-07,4134.424,
CHL,EMP,MEN,THND_PER,M,2009-08,4145.958,
CHL,EMP,MEN,THND_PER,M,2009-09,4146.714,
CHL,EMP,MEN,THND_PER,M,2009-10,4142.809,
CHL,EMP,MEN,THND_PER,M,2009-11,4142.672,
CHL,EMP,MEN,THND_PER,M,2009-12,4149.211,
CHL,EMP,MEN,THND_PER,M,2010-01,4180.341,B
CHL,EMP,MEN,THND_PER,M,2010-02,4230.455,
CHL,EMP,MEN,THND_PER,M,2010-03,4270.114,
CHL,EMP,MEN,THND_PER,M,2010-04,4290.223,
CHL,EMP,MEN,THND_PER,M,2010-05,4351.779,
CHL,EMP,MEN,THND_PER,M,2010-06,4370.424,
CHL,EMP,MEN,THND_PER,M,2010-07,4395.817,
CHL,EMP,MEN,THND_PER,M,2010-08,4427.654,
CHL,EMP,MEN,THND_PER,M,2010-09,4440.497,
CHL,EMP,MEN,THND_PER,M,2010-10,4437.448,
CHL,EMP,MEN,THND_PER,M,2010-11,4434.841,
CHL,EMP,MEN,THND_PER,M,2010-12,4456.804,
CHL,EMP,MEN,THND_PER,M,2011-01,4478.447,
CHL,EMP,MEN,THND_PER,M,2011-02,4482.303,
CHL,EMP,MEN,THND_PER,M,2011-03,4491.766,
CHL,EMP,MEN,THND_PER,M,2011-04,4496.42,
CHL,EMP,MEN,THND_PER,M,2011-05,4541.421,
CHL,EMP,MEN,THND_PER,M,2011-06,4533.105,
CHL,EMP,MEN,THND_PER,M,2011-07,4551.229,
CHL,EMP,MEN,THND_PER,M,2011-08,4547.528,
CHL,EMP,MEN,THND_PER,M,2011-09,4524.745,
CHL,EMP,MEN,THND_PER,M,2011-10,4507.512,
CHL,EMP,MEN,THND_PER,M,2011-11,4511.59,
CHL,EMP,MEN,THND_PER,M,2011-12,4515.193,
CHL,EMP,MEN,THND_PER,M,2012-01,4523.066,
CHL,EMP,MEN,THND_PER,M,2012-02,4548.961,
CHL,EMP,MEN,THND_PER,M,2012-03,4562.083,
CHL,EMP,MEN,THND_PER,M,2012-04,4575.634,
CHL,EMP,MEN,THND_PER,M,2012-05,4576.557,
CHL,EMP,MEN,THND_PER,M,2012-06,4564.714,
CHL,EMP,MEN,THND_PER,M,2012-07,4564.667,
CHL,EMP,MEN,THND_PER,M,2012-08,4580.017,
CHL,EMP,MEN,THND_PER,M,2012-09,4587.082,
CHL,EMP,MEN,THND_PER,M,2012-10,4580.133,
CHL,EMP,MEN,THND_PER,M,2012-11,4581.689,
CHL,EMP,MEN,THND_PER,M,2012-12,4598.156,
CHL,EMP,MEN,THND_PER,M,2013-01,4597.864,
CHL,EMP,MEN,THND_PER,M,2013-02,4596.119,
CHL,EMP,MEN,THND_PER,M,2013-03,4615.937,
CHL,EMP,MEN,THND_PER,M,2013-04,4634.365,
CHL,EMP,MEN,THND_PER,M,2013-05,4646.084,
CHL,EMP,MEN,THND_PER,M,2013-06,4661.253,
CHL,EMP,MEN,THND_PER,M,2013-07,4671.936,
CHL,EMP,MEN,THND_PER,M,2013-08,4670.43,
CHL,EMP,MEN,THND_PER,M,2013-09,4665.785,
CHL,EMP,MEN,THND_PER,M,2013-10,4660.576,
CHL,EMP,MEN,THND_PER,M,2013-11,4664.303,
CHL,EMP,MEN,THND_PER,M,2013-12,4667.002,
CHL,EMP,MEN,THND_PER,M,2014-01,4661.685,
CHL,EMP,MEN,THND_PER,M,2014-02,4646.874,
CHL,EMP,MEN,THND_PER,M,2014-03,4646.718,
CHL,EMP,MEN,THND_PER,M,2014-04,4661.139,
CHL,EMP,MEN,THND_PER,M,2014-05,4669.094,
CHL,EMP,MEN,THND_PER,M,2014-06,4659.068,
CHL,EMP,MEN,THND_PER,M,2014-07,4650.954,
CHL,EMP,MEN,THND_PER,M,2014-08,4648.093,
CHL,EMP,MEN,THND_PER,M,2014-09,4662.5,
CHL,EMP,MEN,THND_PER,M,2014-10,4689.606,
CHL,EMP,MEN,THND_PER,M,2014-11,4706.583,
CHL,EMP,MEN,THND_PER,M,2014-12,4705.146,
CHL,EMP,MEN,THND_PER,M,2015-01,4706.544,
CHL,EMP,MEN,THND_PER,M,2015-02,4724.98,
CHL,EMP,MEN,THND_PER,M,2015-03,4732.673,
CHL,EMP,MEN,THND_PER,M,2015-04,4740.022,
CHL,EMP,MEN,THND_PER,M,2015-05,4752.045,
CHL,EMP,MEN,THND_PER,M,2015-06,4757.637,
CHL,EMP,MEN,THND_PER,M,2015-07,4766.688,
CHL,EMP,MEN,THND_PER,M,2015-08,4774.377,
CHL,EMP,MEN,THND_PER,M,2015-09,4763.182,
CHL,EMP,MEN,THND_PER,M,2015-10,4750.61,
CHL,EMP,MEN,THND_PER,M,2015-11,4751.001,
CHL,EMP,MEN,THND_PER,M,2015-12,4788.425,
CHL,EMP,MEN,THND_PER,M,2016-01,4803.508,
CHL,EMP,MEN,THND_PER,M,2016-02,4787.488,
CHL,EMP,MEN,THND_PER,M,2016-03,4786.077,
CHL,EMP,MEN,THND_PER,M,2016-04,4781.896,
CHL,EMP,MEN,THND_PER,M,2016-05,4787.155,
CHL,EMP,MEN,THND_PER,M,2016-06,4797.03,
CHL,EMP,TOT,THND_PER,M,1986-01,3648.583,
CHL,EMP,TOT,THND_PER,M,1986-02,3672.282,
CHL,EMP,TOT,THND_PER,M,1986-03,3702.975,
CHL,EMP,TOT,THND_PER,M,1986-04,3714.519,
CHL,EMP,TOT,THND_PER,M,1986-05,3738.641,
CHL,EMP,TOT,THND_PER,M,1986-06,3758.321,
CHL,EMP,TOT,THND_PER,M,1986-07,3778.087,
CHL,EMP,TOT,THND_PER,M,1986-08,3785.396,
CHL,EMP,TOT,THND_PER,M,1986-09,3798.712,
CHL,EMP,TOT,THND_PER,M,1986-10,3802.438,
CHL,EMP,TOT,THND_PER,M,1986-11,3814.741,
CHL,EMP,TOT,THND_PER,M,1986-12,3824.211,
CHL,EMP,TOT,THND_PER,M,1987-01,3827.911,
CHL,EMP,TOT,THND_PER,M,1987-02,3844.933,
CHL,EMP,TOT,THND_PER,M,1987-03,3861.427,
CHL,EMP,TOT,THND_PER,M,1987-04,3894.497,
CHL,EMP,TOT,THND_PER,M,1987-05,3899.716,
CHL,EMP,TOT,THND_PER,M,1987-06,3887.246,
CHL,EMP,TOT,THND_PER,M,1987-07,3886.438,
CHL,EMP,TOT,THND_PER,M,1987-08,3883.372,
CHL,EMP,TOT,THND_PER,M,1987-09,3903.548,
CHL,EMP,TOT,THND_PER,M,1987-10,3932.701,
CHL,EMP,TOT,THND_PER,M,1987-11,3953.997,
CHL,EMP,TOT,THND_PER,M,1987-12,3966.107,
CHL,EMP,TOT,THND_PER,M,1988-01,3976.426,
CHL,EMP,TOT,THND_PER,M,1988-02,4001.137,
CHL,EMP,TOT,THND_PER,M,1988-03,4038.279,
CHL,EMP,TOT,THND_PER,M,1988-04,4070.228,
CHL,EMP,TOT,THND_PER,M,1988-05,4095.766,
CHL,EMP,TOT,THND_PER,M,1988-06,4121.108,
CHL,EMP,TOT,THND_PER,M,1988-07,4139.294,
